country,region,income_level,subsample,year,flfp,unemployment,female_non_agri,avg_weekly_hours
Czechia,ECS,High income,Rural,2004,0.6107655167579651,0.07305070757865906,0.9485942125320435,41.68887329101563
Czechia,ECS,High income,High Education,2004,0.6319878101348877,0.08242664486169815,0.9680936336517334,42.12094497680664
Germany,ECS,High income,Young,2002,0.4731470942497253,0.08702678978443146,0.9881603717803955,35.78051376342773
Germany,ECS,High income,All,2002,0.6407462358474731,0.08432689309120178,0.9813498258590698,37.47594451904297
Germany,ECS,High income,Female,2002,0.6407462358474731,0.08187738806009293,0.9813498258590698,31.81708145141602
Germany,ECS,High income,High Education,2002,0.6758434772491455,0.08161165565252304,0.9810399413108826,37.55244445800781
Germany,ECS,High income,Low Education,2002,0.28816157579422,0.146172896027565,0.9882785677909851,35.51687622070313
Germany,ECS,High income,Urban,2002,0.6353022456169128,0.08068638294935226,0.9879175424575806,37.28409576416016
Germany,ECS,High income,Old,2002,0.6746025681495667,0.08395654708147049,0.9803712964057922,37.70024108886719
Germany,ECS,High income,Rural,2002,0.6644936203956604,0.09940043091773987,0.9530022740364075,38.2841682434082
Germany,ECS,High income,Old,2003,0.6855618953704834,0.09633421897888184,0.9817854166030884,37.2230339050293
Germany,ECS,High income,All,2003,0.6484264135360718,0.09724226593971252,0.9824801683425903,37.02753448486328
Germany,ECS,High income,Urban,2003,0.642416775226593,0.09453429281711578,0.9887081384658813,36.82840347290039
Germany,ECS,High income,Rural,2003,0.6752679944038391,0.1085808724164963,0.9553413391113281,37.8701171875
Germany,ECS,High income,High Education,2003,0.6838845610618591,0.09383004158735275,0.9824259281158447,37.1464958190918
Germany,ECS,High income,Low Education,2003,0.3493261933326721,0.1570376008749008,0.982722818851471,35.0226936340332
Germany,ECS,High income,Young,2003,0.4675980508327484,0.1039298847317696,0.9873572587966919,35.53847503662109
Germany,ECS,High income,Female,2003,0.6484264135360718,0.09266205132007599,0.9824801683425903,31.35845184326172
Germany,ECS,High income,Rural,2004,0.67777252197265625,0.1197780445218086,0.9591593742370605,37.90468597412109
Germany,ECS,High income,Urban,2004,0.6418460607528687,0.1037483289837837,0.9893745183944702,36.81538009643555
Germany,ECS,High income,High Education,2004,0.6827865242958069,0.1043410822749138,0.9834426045417786,37.10310363769531
Germany,ECS,High income,Female,2004,0.6483952403068542,0.1008056104183197,0.9837368726730347,31.31411743164063
Germany,ECS,High income,All,2004,0.6483952403068542,0.1068302989006042,0.9837368726730347,37.02271270751953
Germany,ECS,High income,Young,2004,0.4421155750751495,0.1229034513235092,0.9895321130752563,35.7374153137207
Germany,ECS,High income,Low Education,2004,0.3449254333972931,0.1550783216953278,0.9895930290222168,35.50926971435547
Germany,ECS,High income,Old,2004,0.6916643381118774,0.1046987622976303,0.982959508895874,37.18611526489258
Djibouti,MEA,Lower middle income,High Education,1996,0.6831524968147278,0.4376921057701111,1,NA
Djibouti,MEA,Lower middle income,All,1996,0.5230046510696411,0.5761140584945679,0.9994614720344543,NA
Djibouti,MEA,Lower middle income,Female,1996,0.5230046510696411,0.6408966779708862,0.9994614720344543,NA
Djibouti,MEA,Lower middle income,Urban,1996,0.5307648777961731,0.5732103586196899,1,NA
Djibouti,MEA,Lower middle income,Old,1996,0.4652395248413086,0.4517248272895813,0.9992825388908386,NA
Djibouti,MEA,Lower middle income,Low Education,1996,0.522262692451477,0.60600346326828,0.999353289604187,NA
Djibouti,MEA,Lower middle income,Rural,1996,0.3793339431285858,0.6356671452522278,0.9694322943687439,NA
Djibouti,MEA,Lower middle income,Young,1996,0.6171606183052063,0.7906456589698792,1,NA
Djibouti,MEA,Lower middle income,Low Education,2012,0.45365864038467407,0.2853829562664032,0.98074871301651,54.72117233276367
Djibouti,MEA,Lower middle income,High Education,2012,0.7258033156394958,0.2406650483608246,1,50.66502380371094
Djibouti,MEA,Lower middle income,Female,2012,0.5131787657737732,0.3844352066516876,0.9870101809501648,49.18320465087891
Djibouti,MEA,Lower middle income,Old,2012,0.5371894836425781,0.2131943255662918,0.9893907904624939,53.38536071777344
Djibouti,MEA,Lower middle income,Urban,2012,0.548369824886322,0.2682195007801056,0.9908774495124817,53.36959838867188
Djibouti,MEA,Lower middle income,Rural,2012,0.2508238852024078,0.2800848484039307,0.9130789041519165,51.25175094604492
Djibouti,MEA,Lower middle income,Young,2012,0.4329646229743958,0.6116600036621094,0.9693341255187988,50.61105728149414
Djibouti,MEA,Lower middle income,All,2012,0.5131787657737732,0.2692751586437225,0.9870101809501648,53.18884658813477
Denmark,ECS,High income,Low Education,1991,0.898650050163269,0.1009091213345528,NA,35.92658233642578
Denmark,ECS,High income,Young,1991,0.7087198495864868,0.1138035804033279,NA,26.79053115844727
Denmark,ECS,High income,Old,1991,0.799145519733429,0.08673041313886642,NA,35.64499282836914
Denmark,ECS,High income,Female,1991,0.7795743942260742,0.1006398424506187,NA,30.53872871398926
Denmark,ECS,High income,All,1991,0.7795743942260742,0.09200505167245865,NA,33.99035263061523
Denmark,ECS,High income,Rural,1992,0.7755695581436157,0.09812697023153305,0.9476415514945984,35.49654388427734
Denmark,ECS,High income,Urban,1992,0.7844013571739197,0.08704335987567902,0.9908368587493896,34.24651336669922
Denmark,ECS,High income,All,1992,0.7811022400856018,0.09126189351081848,0.9751254320144653,34.71899032592773
Denmark,ECS,High income,Low Education,1992,0.7963607907295227,0.09089337289333344,0.9708344340324402,36.58579254150391
Denmark,ECS,High income,Female,1992,0.7811022400856018,0.09945543110370636,0.9751254320144653,31.04141807556152
Denmark,ECS,High income,Old,1992,0.7999827265739441,0.08454091846942902,0.9750335812568665,36.44315338134766
Denmark,ECS,High income,Young,1992,0.7080411314964294,0.1209752187132835,0.9755436778068542,26.48310089111328
Denmark,ECS,High income,Low Education,1993,0.7929235696792603,0.1111333966255188,0.9713801741600037,36.33817291259766
Denmark,ECS,High income,All,1993,0.7737274169921875,0.1082960143685341,0.975740373134613,34.48605346679688
Denmark,ECS,High income,Female,1993,0.7737274169921875,0.1117211654782295,0.975740373134613,31.01314544677734
Denmark,ECS,High income,Young,1993,0.6999128460884094,0.1422548443078995,0.9768626689910889,25.03286743164063
Denmark,ECS,High income,Rural,1993,0.7603220343589783,0.1133677363395691,0.9471949934959412,35.30670928955078
